complaint_id,product,sub_product,issue,company,state,city,zip_code,status,company_response_to_consumer,timely_response,consumer_disputed,response_time_days
100774,Credit Reporting,Fixed loan,Incorrect information,Northstar Finance,,,,In Progress,Closed,TRUE,TRUE,42
100559,,Fixed loan,Other,Acme Bank,Ga,Chicago,89630,Closed,In progress,Yes,Yes,41
100728,Mortgage,Fixed loan,Identity theft,United Credit,,Miami,00123,In Progress,Closed with explanation,N,Yes,9
100098,Mortgage,Rewards,Fees,Acme Bank,Il,Charlotte,28217,  ,,,,48
100748,Credit Reporting,Collections,Billing disputes,United Credit,Tx,Los Angeles,00000,In Progress,,,,45
101364,Debt  Collection,Interest rate,Identity theft,,Mi,Miami,35209,Closed,,,,35
101927,Mortgage,Rewards,Incorrect information,,,New York,90649,  ,Closed,,Yes,25
100285,Student  Loan,Adjustable loan,Incorrect information,United Credit,Mi,,77514,  ,Closed,Y,No,-1
101199,Debt Collection,Collections,,FinServ Co,Pa,Atlanta,99453,Closed,,FALSE,No,55
101776,Credit Card,Interest rate,Fees,,Ny,,59302,Resolved,,No,FALSE,4
101516,Debt Collection,,Collection harassment,Northstar Finance,Il,Miami,,In Progress,Closed,Y,Y,15
101336,Bank Account,Rewards,Collection harassment,,,,69333,Open,Closed with explanation,N,FALSE,39
101287,Bank Account,Adjustable loan,Collection harassment,United Credit,,New York,23715,Resolved,,,N,3
101195,Debt  Collection,Adjustable loan,,Northstar Finance,Pa,Chicago,62558,,,Yes,,10
100163,Debt Collection,Adjustable loan,Billing disputes,,Pa,Philadelphia,00000,Closed,,,,43
100081,Bank Account,,Fees,FinServ Co,Tx,,,  ,,No,Yes,1
101890,Debt Collection,Rewards,Other,United Credit,Pa,,27557,Closed,,FALSE,FALSE,22
101710,Debt  Collection,Rewards,Fees,FinServ Co,Ga,Miami,36830,Open,,FALSE,,6
100355,Bank Account,,Identity theft,,,New York,,,,Yes,Y,14
101264,Student Loan,Fixed loan,Fees,United Credit,Fl,Miami,47251,In Progress,,,Y,8
100367,Mortgage,,Identity theft,Metro Loans,Nc,,61792,  ,,FALSE,,29
101164,Bank Account,Interest rate,Incorrect information,Acme Bank,Nc,Charlotte,59455,Closed,Closed with explanation,FALSE,TRUE,58
101912,Credit Reporting,Adjustable loan,Identity theft,Metro Loans,Oh,Atlanta,,,,Y,Y,29
101009,Credit Reporting,Adjustable loan,Fees,FinServ Co,Nc,,71826,Resolved,Closed,N,,4
101842,Mortgage,Fixed loan,Identity theft,,Ny,New York,29387,In Progress,Closed with explanation,FALSE,Yes,45
101148,Credit Reporting,Fixed loan,Other,,,Chicago,,Closed,Closed,,No,42
100392,Mortgage,Rewards,Fees,United Credit,Ga,Houston,59252,Open,,TRUE,,39
101852,Credit Reporting,Interest rate,Other,,,Chicago,15897,Closed,Closed with explanation,N,,-3
101911,Credit Card,,Fees,Acme Bank,Pa,Los Angeles,60986,,Closed,N,Y,16
100406,Debt Collection,Collections,Fees,FinServ Co,,Columbus,,,In progress,N,N,-5
101675,Debt  Collection,Rewards,,Acme Bank,,Columbus,79354,  ,,Y,,46
100013,Mortgage,Fixed loan,Fees,Metro Loans,Fl,Philadelphia,47743,In Progress,In progress,N,N,27
101274,Credit Reporting,Interest rate,Incorrect information,Northstar Finance,,Los Angeles,,Resolved,,Y,,4
101829,Credit Card,,Identity theft,FinServ Co,Ga,Atlanta,38322,In Progress,,No,Y,42
100054,Credit Card,,Billing disputes,FinServ Co,,Philadelphia,33013,Resolved,,Y,FALSE,43
100905,,Interest rate,Collection harassment,,,Detroit,95347,  ,Closed with explanation,FALSE,TRUE,44
100829,Credit Card,Collections,Fees,United Credit,Ga,Miami,11697,Closed,,FALSE,,4
101254,Credit  Card,Interest rate,Incorrect information,Northstar Finance,Nc,Charlotte,,,,,Y,43
101665,Credit  Card,Collections,Fees,Metro Loans,Pa,Miami,52887,Closed,Closed,FALSE,FALSE,51
101271,Debt Collection,Adjustable loan,Identity theft,United Credit,,New York,89056,In Progress,,No,TRUE,58
100498,Mortgage,Rewards,Billing disputes,,Ga,,40088,,,Y,N,7
101537,Debt Collection,,Other,,,Miami,84552,Closed,,N,N,29
100131,,,Other,Acme Bank,Ca,New York,20231,  ,Closed with explanation,N,N,-3
101920,,Fixed loan,Collection harassment,,,,40203,Open,Closed with explanation,Y,Y,-3
100790,Mortgage,,Billing disputes,Acme Bank,Tx,Los Angeles,45462,Resolved,,FALSE,N,53
100247,Bank Account,,Incorrect information,FinServ Co,Tx,New York,35736,,,No,TRUE,10
101964,Credit  Card,Collections,Identity theft,Northstar Finance,Fl,Houston,56817,In Progress,In progress,Y,No,3
100387,Credit Card,,Collection harassment,Northstar Finance,,Los Angeles,00000,Open,,,,58
101531,Mortgage,Interest rate,Billing disputes,United Credit,,New York,80312,Closed,,N,,22
100936,Credit  Card,Fixed loan,Other,United Credit,,,49411,,Closed with explanation,No,,31
101542,Credit Card,Rewards,Identity theft,FinServ Co,Nc,Charlotte,80522,  ,In progress,,,9
100920,,Rewards,Billing disputes,,,Philadelphia,00000,In Progress,Closed,,,51
101734,Credit Card,Interest rate,Fees,Acme Bank,Nc,,35287,  ,Closed,N,Y,11
101090,Debt  Collection,Interest rate,Fees,Northstar Finance,Fl,Houston,16830,Resolved,In progress,FALSE,TRUE,54
101471,Mortgage,Interest rate,Billing disputes,,Ny,Miami,64377,Open,In progress,Y,N,18
101834,Bank Account,Adjustable loan,Other,FinServ Co,Ca,,91057,  ,,No,N,56
101407,Credit Reporting,Fixed loan,Incorrect information,,Oh,Columbus,,,,,FALSE,36
101132,,Rewards,,Acme Bank,Il,,21468,Open,,No,Y,10
100751,Bank Account,Collections,Billing disputes,United Credit,Ca,New York,66570,Closed,In progress,,TRUE,24
101738,Credit  Card,,Other,FinServ Co,Ny,New York,12870,  ,,,,59
101553,Debt Collection,,Billing disputes,United Credit,,Atlanta,61065,,,,,11
101117,Student Loan,Adjustable loan,,United Credit,Mi,Chicago,83393,,,Y,No,-2
100996,Credit Reporting,Interest rate,Fees,,,New York,71739,Resolved,,Yes,,32
101167,Student Loan,,Other,FinServ Co,Ny,,72912,  ,Closed with explanation,N,TRUE,18
101143,Debt Collection,Interest rate,Collection harassment,Acme Bank,,Los Angeles,61309,Resolved,,N,N,57
100028,Credit Reporting,Rewards,Fees,Metro Loans,Fl,Columbus,00123,In Progress,,,Y,42
101352,Bank Account,Collections,Identity theft,,Ga,Los Angeles,63335,Resolved,,FALSE,Y,14
101072,Credit Reporting,Rewards,Other,Northstar Finance,Pa,Miami,00123,Open,,,Yes,21
101517,Mortgage,Interest rate,Identity theft,Acme Bank,,New York,64288,In Progress,,No,TRUE,36
101123,Bank Account,Rewards,Other,Metro Loans,Ca,New York,44312,Resolved,In progress,,Yes,-2
100739,Credit Reporting,Collections,Collection harassment,,Fl,Houston,20447,Resolved,,TRUE,No,13
101591,Mortgage,Interest rate,Billing disputes,Metro Loans,,Miami,97317,,,N,FALSE,53
100281,,Rewards,Fees,FinServ Co,Ca,Miami,55414,,Closed with explanation,TRUE,N,23
101687,Student Loan,,Fees,Northstar Finance,Oh,,53376,In Progress,In progress,No,,27
101459,Student Loan,Rewards,Collection harassment,FinServ Co,Pa,New York,25808,In Progress,,FALSE,Yes,13
100758,,Adjustable loan,Other,Acme Bank,Pa,New York,00000,  ,,TRUE,Yes,17
100525,Debt Collection,Fixed loan,Identity theft,FinServ Co,Pa,New York,00123,,Closed,N,,8
101813,Debt Collection,Fixed loan,,,Fl,Los Angeles,29210,  ,Closed,,TRUE,44
101332,Student Loan,,Other,,Ga,,30799,In Progress,,,No,49
101685,,Rewards,Billing disputes,FinServ Co,,Miami,34482,In Progress,Closed with explanation,FALSE,Y,36
100061,Mortgage,Adjustable loan,Other,Acme Bank,,,00000,,Closed with explanation,FALSE,,12
101951,Credit Reporting,Interest rate,Billing disputes,,Ny,New York,00000,Open,Closed,N,Y,22
101905,Credit Card,Collections,Identity theft,United Credit,Nc,,,  ,,FALSE,TRUE,3
101533,Debt Collection,Collections,Collection harassment,United Credit,,Miami,73662,Open,In progress,N,No,29
100506,Mortgage,,Fees,Acme Bank,,Charlotte,28536,  ,Closed,FALSE,FALSE,21
100812,,Fixed loan,Fees,FinServ Co,,Chicago,00123,Closed,,Y,TRUE,6
101961,Credit Reporting,Fixed loan,Identity theft,Metro Loans,,Miami,43947,  ,,Yes,Y,39
101120,Mortgage,Rewards,Other,United Credit,Oh,,72434,Open,,Yes,Yes,29
100898,Bank Account,,Fees,Northstar Finance,Nc,,72487,Closed,,N,N,26
100153,Credit Card,Interest rate,Other,,Oh,Detroit,75328,Open,,No,TRUE,35
100390,Mortgage,Adjustable loan,Billing disputes,United Credit,Mi,Miami,28424,  ,Closed with explanation,,No,-3
101816,Credit Reporting,Collections,Identity theft,Acme Bank,Fl,,84427,  ,,Y,N,19
100388,Credit  Card,Collections,,,Tx,Detroit,37747,Resolved,Closed,Yes,FALSE,-5
101031,Credit  Card,Adjustable loan, ,,Oh,Los Angeles,16414,  ,,,TRUE,5
100911,Credit  Card,Collections,Other,Acme Bank,Fl,,28452,,Closed with explanation,N,Y,41
100669,Student  Loan,Interest rate,Identity theft,FinServ Co,Fl,Los Angeles,,Closed,,TRUE,FALSE,3
101624,Credit  Card,Collections,Fees,Northstar Finance,,Charlotte,35312,,,FALSE,,34
101727,Student Loan,Interest rate,Collection harassment,,Pa,,94881,,In progress,,FALSE,46
100092,Mortgage,Collections,Identity theft,,Mi,Columbus,70481,Closed,Closed,,,50
101697,Credit  Card,Interest rate,Fees,United Credit,Ga,,74946,Open,,FALSE,FALSE,29
100336,Student Loan,Adjustable loan,Identity theft,Metro Loans,,Los Angeles,92343,Resolved,,,FALSE,16
100134,Student  Loan,,Billing disputes,Acme Bank,,Miami,43650,  ,,TRUE,Y,20
101028,Bank Account,Adjustable loan,Identity theft,Acme Bank,Nc,,00123,Resolved,,TRUE,Yes,39
100804,Bank Account,,Incorrect information,Northstar Finance,Oh,Philadelphia,00000,Open,,No,N,29
100258,Debt Collection,,Identity theft,Acme Bank,Nc,Miami,45213,Closed,In progress,Y,,52
101617,,Rewards,Identity theft,,Ca,Chicago,84310,In Progress,Closed with explanation,Y,FALSE,18
101532,Mortgage,Rewards,Other,Acme Bank,,Philadelphia,,Resolved,,N,,16
101508,Mortgage,Rewards,Fees,,Il,Los Angeles,79659,  ,,,No,59
100673,Credit Card,Adjustable loan,Collection harassment,Northstar Finance,,Charlotte,00000,Open,,No,TRUE,25
101478,Student Loan,Collections,Billing disputes,Metro Loans,Fl,,32789,,In progress,,Yes,11
100394,Credit  Card,,Other,Acme Bank,Ga,,92686,Open,In progress,,Yes,31
100139,Credit  Card,Collections,Other,United Credit,,Detroit,47478,,Closed,,N,59
101045,Credit Reporting,Rewards,Billing disputes,,Nc,,,Resolved,,FALSE,,21
101705,Mortgage,,Identity theft,,Mi,Atlanta,96784,In Progress,Closed with explanation,,TRUE,3
100518,Credit Card,Fixed loan,Other,Northstar Finance,Il,Columbus,46822,In Progress,Closed with explanation,Yes,,36
101353,Bank Account,Fixed loan,Other,,Ga,New York,,Resolved,Closed,FALSE,,59
100777,Credit Card,Collections,Incorrect information,FinServ Co,Mi,Los Angeles,32104,  ,,Y,Y,29
101521,Credit Card,Adjustable loan,Fees,Northstar Finance,,Houston,23150,In Progress,,,,6
101641,Credit Card,Adjustable loan,Incorrect information,Northstar Finance,Fl,,69608,Open,,,Y,51
100374,Debt  Collection,Rewards,Fees,FinServ Co,Mi,Los Angeles,72256,Resolved,Closed with explanation,N,Yes,33
101228,Mortgage,Collections,Identity theft,FinServ Co,,Chicago,53239,  ,Closed with explanation,,N,11
100919,Credit Card,Interest rate,Fees,,Ny,,10800,Closed,Closed,TRUE,,38
101145,Credit Card,Collections,Incorrect information,Northstar Finance,Tx,Charlotte,00123,Open,Closed,N,Y,46
101389,Debt Collection,,Fees,Metro Loans,,Miami,63266,Open,Closed with explanation,,,49
101976,Bank Account,,Identity theft,Acme Bank,Ga,,00000,Resolved,,Y,FALSE,59
100568,Debt Collection,Rewards,Collection harassment,Acme Bank,Tx,Chicago,71844,Closed,,Yes,N,46
100933,Credit Reporting,,Billing disputes,Northstar Finance,Ga,New York,53413,Open,,,TRUE,23
100854,Credit Reporting,Fixed loan,Other,FinServ Co,Ny,Charlotte,,Closed,Closed with explanation,N,N,10
101772,Student Loan,Interest rate,Incorrect information,Metro Loans,Oh,Los Angeles,73490,In Progress,Closed with explanation,N,TRUE,52
101681,,Adjustable loan,Identity theft,FinServ Co,Il,,47120,Open,,,Y,55
101043,Student  Loan,Collections,Billing disputes,Acme Bank,Mi,Los Angeles,56336,,,N,N,58
100312,Credit Card,,, ,,Miami,43432,In Progress,In progress,,N,15
101112,Debt  Collection,,Billing disputes,FinServ Co,Ca,Charlotte,00123,Resolved,Closed with explanation,,Y,56
101238,Student Loan,,Billing disputes,FinServ Co,,Los Angeles,80645,In Progress,Closed with explanation,N,Yes,29
101454,Mortgage,, ,FinServ Co,Fl,Charlotte,82840,Resolved,,,,16
101819,Bank Account,Collections,,Northstar Finance,,,66734,  ,Closed with explanation,No,FALSE,8
101514,Mortgage,Rewards,Identity theft,,Ny,New York,,Resolved,Closed,TRUE,TRUE,12
101534,Credit Card,,Billing disputes,Northstar Finance,Pa,Miami,14300,,,No,Y,3
100200,Mortgage,Adjustable loan,Collection harassment,Acme Bank,Oh,Chicago,83076,Open,Closed,FALSE,,-1
101080,Mortgage,Rewards,Billing disputes,,Pa,Charlotte,48308,Closed,,N,No,-3
101426,Debt Collection,Adjustable loan,Collection harassment,United Credit,Fl,Los Angeles,18117,In Progress,Closed with explanation,TRUE,No,24
101762,Bank Account,Interest rate,Fees,Acme Bank,Ca,New York,22908,In Progress,,,TRUE,-3
101894,Debt Collection,Interest rate,Fees,Metro Loans,,Houston,42277,In Progress,Closed,Yes,,27
100928,Credit  Card,,Other,,Tx,Miami,10168,Resolved,In progress,TRUE,No,12
101900,,Interest rate,Fees,Acme Bank,Mi,,41235,In Progress,Closed,,FALSE,27
101062,Credit Reporting,Adjustable loan,Other,FinServ Co,Mi,,39008,  ,,TRUE,,12
101716,Student Loan,Rewards,Identity theft,United Credit,Tx,,92696,In Progress,,TRUE,Yes,56
101985,Debt Collection,,Collection harassment,Metro Loans,Mi,,76404,,Closed with explanation,FALSE,FALSE,45
100717,Credit  Card,Interest rate,Fees,Metro Loans,Oh,Philadelphia,15390,,In progress,Y,Y,1
101820,Debt Collection,,Billing disputes,Northstar Finance,,Detroit,17121,Closed,,N,FALSE,33
101923,Mortgage,Adjustable loan,Incorrect information,Northstar Finance,Fl,Los Angeles,61926,In Progress,In progress,FALSE,Yes,31
101607,,Interest rate,Fees,,Oh,,16619,In Progress,,,Y,45
101833,Student Loan,Collections,,Metro Loans,Tx,Miami,59800,,Closed,N,Y,49
101626,Bank Account,Fixed loan,Collection harassment,United Credit,Nc,Los Angeles,22721,In Progress,,,FALSE,45
100345,Bank Account,,Identity theft,Metro Loans,,Houston,19824,  ,In progress,N,FALSE,17
100891,Mortgage,Adjustable loan,Fees,,,,,,,Y,Yes,18
101448,Mortgage,Collections,,Metro Loans,Il,Detroit,63916,Closed,Closed with explanation,N,,56
100447,Credit Reporting,Interest rate,,,Il,Chicago,93070,  ,,,,10
101100,Debt Collection,Collections,Identity theft,,,Charlotte,90031,  ,,N,,51
101952,Credit Card,Adjustable loan,Fees,United Credit,Fl,,63995,In Progress,,,Yes,17
101522,,,Billing disputes,United Credit,Ny,Miami,74970,In Progress,,N,,27
100722,Debt  Collection,Fixed loan,Incorrect information,Acme Bank,,Charlotte,11729,Resolved,In progress,Y,Yes,22
101836,Credit Card,,Identity theft,Northstar Finance,,Atlanta,60459,In Progress,In progress,,No,-4
100667,Mortgage,Rewards,Other,FinServ Co,Oh,Los Angeles,34146,In Progress,,,Yes,35
100133,Mortgage,,Fees,United Credit,Ny,,,In Progress,Closed,N,Yes,-2
101255,Student Loan,,,FinServ Co,Ca,,,,,N,FALSE,55
101012,Debt Collection,Fixed loan,Fees,,,New York,14435,Open,In progress,TRUE,FALSE,43
100720,Credit Reporting,Fixed loan,Other,FinServ Co,Il,,82962,  ,In progress,Y,Y,26
101595,Mortgage,,Billing disputes,FinServ Co,Ny,Charlotte,94916,Resolved,Closed,FALSE,Yes,4
100256,Bank Account,,Billing disputes,Northstar Finance,,Chicago,16579,Resolved,In progress,N,Y,8
101648,Credit  Card,Collections,Other,,Nc,Charlotte,78850,Resolved,,No,,6
101479,Credit Card,Fixed loan,Fees,FinServ Co,Fl,New York,38863,Open,,TRUE,Y,39
101777,Mortgage,Adjustable loan,Other,United Credit,Fl,Columbus,87699,In Progress,,Yes,No,12
101395,Student Loan,Rewards,Collection harassment,United Credit,Nc,,59399,In Progress,In progress,,,57
100950,Student Loan,Fixed loan,Billing disputes,Northstar Finance,,,,Closed,In progress,,Yes,-5
100008,Credit  Card,Fixed loan,Incorrect information,Metro Loans,Il,,00123,Open,,FALSE,No,6
100803,Debt Collection,Collections,Fees,United Credit,Fl,Charlotte,31932,,,FALSE,,16
101344,Credit Card,Adjustable loan,Billing disputes,,Il,Charlotte,86955,,,FALSE,Y,14
101245,Bank Account,Rewards,Incorrect information,FinServ Co,Il,Detroit,70088,,,N,,21
101069,Credit Card,,Fees,United Credit,Il,Atlanta,00000,,Closed,,N,-4
100985,,Fixed loan,Billing disputes,,Pa,Los Angeles,73312,Resolved,In progress,TRUE,No,34
100384,Credit Card,,Collection harassment,Northstar Finance,,Miami,38454,Resolved,In progress,,Y,55
100185,Mortgage,,Billing disputes,Acme Bank,Il,,77948,Resolved,,,FALSE,17
101240,Bank Account,Fixed loan,Fees,United Credit,Il,Atlanta,,,,Yes,No,45
100332,Credit Card,Collections,Billing disputes,Acme Bank,Ga,,25090,Resolved,Closed with explanation,,Y,55
100839,Student  Loan,Interest rate,,,,Chicago,22967,Closed,In progress,,No,8
100689,Credit  Card,,Fees,United Credit,Ny,Detroit,30188,Resolved,In progress,Yes,,7
101830,Credit Reporting,Rewards, ,FinServ Co,Tx,New York,51618,Closed,In progress,TRUE,Yes,1
100035,Credit Card,Fixed loan,Billing disputes,Northstar Finance,Mi,Atlanta,,Open,,TRUE,FALSE,6
100492,,Adjustable loan,Billing disputes,FinServ Co,Pa,Los Angeles,98324,Closed,Closed with explanation,N,Yes,28
100224,Bank Account,Rewards,Billing disputes,FinServ Co,Oh,Chicago,28793,In Progress,,No,No,33
101438,Debt Collection,,,Metro Loans,,Los Angeles,25676,Open,,Yes,,45
100732,Debt Collection,,Identity theft,,,Miami,85435,,In progress,,N,-2
100945,Student Loan,Interest rate,Other,Northstar Finance,Pa,,44651,,In progress,No,TRUE,35
101984,Mortgage,,Fees,United Credit,Nc,Miami,42830,In Progress,,,TRUE,29
100537,Mortgage,Fixed loan,Collection harassment,United Credit,,Atlanta,60896,  ,In progress,,FALSE,28
100260,Mortgage,Fixed loan,Collection harassment,,Pa,Detroit,14707,Open,Closed with explanation,N,Yes,55
101093,Debt Collection,Adjustable loan,Fees,FinServ Co,,Miami,47991,Closed,Closed,FALSE,,11
100819,Mortgage,,Other,FinServ Co,Fl,,75656,,Closed,TRUE,No,20
101601,,Fixed loan,Other,Metro Loans,Nc,Detroit,00123,  ,,TRUE,,51
100714,Credit Card,,Fees,Northstar Finance,,Atlanta,81421,Resolved,,,Yes,23
101197,Debt Collection,,Billing disputes,Acme Bank,Ga,Miami,18194,Resolved,Closed,FALSE,Yes,14
101447,Student Loan,Rewards,Collection harassment,,Ca,Atlanta,90694,Resolved,Closed,,,1
100307,Bank Account,Collections,Collection harassment,,,,00123,  ,,Y,N,46
100555,Debt Collection,,,United Credit,Oh,New York,74839,Resolved,,,Y,-1
100754,Bank Account,,Incorrect information,FinServ Co,Oh,Philadelphia,24356,,,Yes,FALSE,50
101256,Credit  Card,,Fees,,Ga,New York,,Closed,,Y,,29
100913,Mortgage,Rewards,Identity theft,Acme Bank,Tx,Charlotte,00000,In Progress,,No,N,7
101204,Student  Loan,Fixed loan,Fees,Acme Bank,Pa,,54366,Open,,Y,Yes,9
100195,Bank Account,Collections,,,Il,,24752,,Closed with explanation,TRUE,FALSE,24
100393,Mortgage,Interest rate,Incorrect information,Metro Loans,Ny,,,,,Y,FALSE,54
100233,Debt  Collection,Fixed loan, ,,Nc,,,In Progress,,,FALSE,21
100381,Bank Account,Rewards,Billing disputes,United Credit,,Chicago,84338,Closed,,Yes,,50
100859,Mortgage,,Identity theft,Metro Loans,Fl,New York,69546,,,,No,12
100114,Debt Collection,,Fees,Northstar Finance,Mi,Los Angeles,66294,,In progress,Yes,No,25
101767,Mortgage,Adjustable loan,Fees,Metro Loans,Tx,Columbus,54471,  ,Closed with explanation,Yes,TRUE,11
101684,Credit Reporting,Rewards,Billing disputes,Northstar Finance,Tx,Miami,43770,Closed,Closed,,FALSE,22
100516,Bank Account,,Identity theft, ,,,85275,Open,In progress,,,51
100798,Credit Reporting,,Other,,Il,Detroit,12418,  ,Closed with explanation,No,No,13
101752,Debt Collection,Rewards,Identity theft,United Credit,,Philadelphia,,Closed,,Yes,Y,43
100058,Student Loan,,Incorrect information,FinServ Co,,Los Angeles,84371,,,Y,No,26
101178,Credit  Card,Fixed loan,Identity theft, ,Nc,Philadelphia,13191,,Closed with explanation,No,TRUE,51
100980,Mortgage,Interest rate,Other,,Ny,,,In Progress,In progress,,No,23
101838,Credit  Card,Adjustable loan,Other,Northstar Finance,,Los Angeles,42443,In Progress,Closed,,N,34
100045,,Fixed loan,Collection harassment,Metro Loans,,Chicago,40930,  ,,N,Yes,39
101895,Bank Account,,Billing disputes,,Ga,Atlanta,,Open,In progress,Y,Yes,59
101917,Credit Card,Rewards,Billing disputes,FinServ Co,Pa,Charlotte,77343,Open,Closed with explanation,N,,40
100560,Bank Account,Collections,Collection harassment,Acme Bank,,Miami,81617,,In progress,TRUE,TRUE,20
101053,Mortgage,Interest rate,Collection harassment,,Ny,Atlanta,67123,  ,,FALSE,No,10
100695,Debt Collection,Adjustable loan,Incorrect information,Metro Loans,,New York,14279,  ,Closed with explanation,FALSE,TRUE,47
101906,Student  Loan,Adjustable loan,Incorrect information,Acme Bank,Il,Chicago,69755,Open,,FALSE,,13
101023,Bank Account,,Billing disputes,,Nc,Detroit,00000,,Closed,Y,,43
101489,Debt Collection,Interest rate,Other,FinServ Co,Oh,Los Angeles,12194,  ,,,TRUE,17
100449,Credit Card,Collections,Fees,,Pa,Philadelphia,59668,Resolved,In progress,No,Yes,36
101402,Bank Account,Adjustable loan,Incorrect information,United Credit,,Detroit,17982,Open,In progress,Yes,FALSE,55
100683,Bank Account,Fixed loan,,,Tx,Houston,52751,Open,Closed,,No,3
100629,Credit Reporting,,Collection harassment,United Credit,Ga,,87005,  ,Closed with explanation,,Yes,50
100027,Mortgage,Collections,Billing disputes,United Credit,Il,,00123,In Progress,,FALSE,TRUE,39
101079,Student Loan,Fixed loan,Incorrect information,,Fl,Columbus,85810,Resolved,,Yes,,11
101133,Mortgage,Collections,Billing disputes,,Ny,Los Angeles,00123,Open,,Yes,Yes,15
100817,Credit Reporting,Adjustable loan,Other,Acme Bank,Ny,,95642,  ,,N,TRUE,47
100944,Credit Reporting,Adjustable loan,Incorrect information,,Mi,,13917,In Progress,Closed,TRUE,N,-2
101650,Mortgage,Interest rate,Fees,,Pa,Detroit,80732,Closed,,Yes,N,48
101800,Mortgage,,Incorrect information,FinServ Co,Ga,,83456,Resolved,Closed with explanation,N,,19
101091,,Interest rate,Billing disputes,FinServ Co,,Detroit,00123,,Closed,No,FALSE,34
101233,Student  Loan,Interest rate,Collection harassment,FinServ Co,Ca,Charlotte,77879,Open,Closed,,No,42
100852,Debt Collection,Fixed loan,Identity theft,United Credit,,Miami,55386,Resolved,,Y,,20
100643,Debt  Collection,,Identity theft,United Credit,Mi,Los Angeles,00123,  ,,,,31
101679,Bank Account,Rewards,Collection harassment,United Credit,Fl,Philadelphia,67406,In Progress,,,,-2
101977,Debt Collection,Collections,Fees,Acme Bank,Tx,Chicago,,Closed,In progress,Y,Y,26
100266,Debt Collection,Interest rate,Identity theft,Northstar Finance,Oh,,,,Closed with explanation,FALSE,Yes,2
100593,Debt Collection,Fixed loan,Other,United Credit,Ca,Atlanta,68961,Open,In progress,Yes,N,14
101128,Bank Account,Fixed loan,Collection harassment,,,,87895,Closed,In progress,FALSE,FALSE,13
101807,Credit Card,Adjustable loan,Incorrect information,,,Los Angeles,,  ,,,No,24
101218,Debt Collection,Collections,Fees,FinServ Co,,Detroit,21327,Closed,In progress,No,FALSE,-3
100552,Credit Reporting,,Incorrect information,United Credit,,,58606,In Progress,In progress,N,No,5
101613,Mortgage,Interest rate,Other,Metro Loans,Il,Miami,32649,  ,In progress,No,Yes,1
101563,Debt Collection,,,Metro Loans,,Los Angeles,,In Progress,,Y,N,47
100297,Credit Card,Adjustable loan,Fees,Acme Bank,Oh,Philadelphia,69460,In Progress,,FALSE,FALSE,16
101503,,,Fees,Metro Loans,Pa,,24937,,,,Y,56
101965,Credit Card,Fixed loan,Collection harassment,Metro Loans,,Atlanta,25343,  ,Closed,N,Yes,14
101326,Bank Account,,Other,Metro Loans,Nc,Charlotte,96243,  ,Closed,No,FALSE,11
101940,Credit Reporting,Interest rate,Identity theft,,Il,,48204,Resolved,,,No,25
101315,Bank Account,Collections,Incorrect information,,Ny,Columbus,23728,Resolved,Closed with explanation,,,21
100631,Credit  Card,Interest rate,Billing disputes,,Mi,Columbus,,Open,,FALSE,TRUE,13
100665,Credit  Card,Collections,Fees,Metro Loans,,Miami,,Closed,,FALSE,No,37
100676,Credit Card,,Fees,,,Miami,90335,Closed,Closed with explanation,N,No,23
101763,Bank Account,Adjustable loan,Fees,Acme Bank,,,32144,Open,,,Yes,24
100558,Credit Card,Collections,Billing disputes,,Ga,,98437,Open,,,TRUE,31
100095,Credit Reporting,Rewards,Other,United Credit,,New York,,Open,Closed,,Yes,30
101280,Debt  Collection,Interest rate,Other,Acme Bank,Fl,Detroit,27372,Open,,Yes,No,54
101780,Student Loan,Collections,Incorrect information,FinServ Co,Ga,Detroit,12901,In Progress,,,No,39
100407,,Rewards,Collection harassment,United Credit,Fl,,80012,In Progress,Closed with explanation,No,TRUE,31
101949,Credit Card,Interest rate,Billing disputes,Northstar Finance,,Atlanta,17502,  ,,,,-3
100699,Mortgage,,Other,,,Miami,78133,Open,Closed with explanation,N,Yes,53
100372,Mortgage,Rewards,Billing disputes,,Ca,Atlanta,,  ,In progress,N,TRUE,55
100245,Debt Collection,Collections,Billing disputes,Acme Bank,Pa,Atlanta,25945,In Progress,Closed with explanation,No,FALSE,17
100470,Debt Collection,Fixed loan,Other,,Fl,Atlanta,57290,Resolved,,FALSE,,51
101714,Bank Account,Rewards,Incorrect information,,,,12848,In Progress,,,FALSE,25
101837,Mortgage,Fixed loan,Fees,,Fl,,88806,  ,Closed,Yes,Yes,58
101528,Mortgage,Fixed loan,Incorrect information,FinServ Co,,Los Angeles,00123,  ,Closed,No,Yes,43
100234,Credit Card,,Incorrect information,Northstar Finance,Pa,Philadelphia,93284,In Progress,Closed,Yes,No,8
100037,Credit Card,Rewards,Collection harassment,,,Miami,49342,,,,N,8
100835,Credit Card,Collections,Incorrect information,Northstar Finance,,Philadelphia,32381,Resolved,Closed,FALSE,FALSE,32
101456,Credit Card,Fixed loan,Incorrect information,,Nc,Atlanta,79090,In Progress,Closed with explanation,TRUE,Y,15
101561,Debt Collection,Interest rate,Incorrect information,,Pa,Philadelphia,,  ,,,,32
101472,Credit Reporting,Interest rate,Other,,Il,Miami,26580,  ,,TRUE,N,59
100127,Credit  Card,,Incorrect information,Northstar Finance,Nc,Philadelphia,30136,,,N,No,16
